subject_id,stage,feature,median,iqr,n_epochs
ST7211,N2,bp_rel__beta__Fpz-Cz,0.2763368507675583,0.1854081416049802,1059
ST7211,N3,bp_rel__beta__Fpz-Cz,0.2193401857171742,0.2187707258180648,852
ST7211,REM,bp_rel__beta__Fpz-Cz,0.2413910635560644,0.1998761526408063,477
ST7211,W,bp_rel__beta__Fpz-Cz,0.2296044633532675,0.2066128906165741,222
ST7212,N1,bp_rel__beta__Fpz-Cz,0.1841714429861769,0.2139662796648652,222
ST7212,N2,bp_rel__beta__Fpz-Cz,0.1533359239656988,0.1662998871880044,1059
ST7212,N3,bp_rel__beta__Fpz-Cz,0.1136968511742268,0.1207138202545604,852
ST7212,REM,bp_rel__beta__Fpz-Cz,0.1337820748544989,0.1300999489484076,477
ST7212,W,bp_rel__beta__Fpz-Cz,0.1851875496178606,0.2032715867767725,222
ST7221,N1,bp_rel__beta__Fpz-Cz,0.0857582581197397,0.0868983603014922,222
ST7221,N2,bp_rel__beta__Fpz-Cz,0.069824721995715,0.0694730533665129,1059
ST7221,N3,bp_rel__beta__Fpz-Cz,0.0472367207539881,0.0644830314479671,852
ST7221,REM,bp_rel__beta__Fpz-Cz,0.0653144202291368,0.0503094750046233,477
ST7221,W,bp_rel__beta__Fpz-Cz,0.091110018646514,0.0921106117324488,222
ST7222,N1,bp_rel__beta__Fpz-Cz,0.1111964933403596,0.1006552364778589,222
ST7222,N2,bp_rel__beta__Fpz-Cz,0.0723522785780531,0.0697826214348855,1059
ST7222,N3,bp_rel__beta__Fpz-Cz,0.0942740370100529,0.0768100302715341,852
ST7222,REM,bp_rel__beta__Fpz-Cz,0.096731728243867,0.0748901752810983,477
ST7222,W,bp_rel__beta__Fpz-Cz,0.1133469929163111,0.1138405420284423,222
ST7241,N1,bp_rel__beta__Fpz-Cz,0.0391318710926007,0.0607576367841139,222
ST7241,N2,bp_rel__beta__Fpz-Cz,0.0418883618844181,0.0509067572905427,1059
ST7241,N3,bp_rel__beta__Fpz-Cz,0.0223000027421754,0.026533757488775,852
ST7241,REM,bp_rel__beta__Fpz-Cz,0.0326825996002287,0.0354654378553348,477
ST7241,W,bp_rel__beta__Fpz-Cz,0.0351927711673657,0.0726830478199656,222
ST7242,N1,bp_rel__beta__Fpz-Cz,0.0684509547131321,0.0959832291835374,222
ST7242,N2,bp_rel__beta__Fpz-Cz,0.0496457151600624,0.0509550369797002,1059
ST7242,N3,bp_rel__beta__Fpz-Cz,0.0310893608807378,0.0419034368835532,852
ST7242,REM,bp_rel__beta__Fpz-Cz,0.0547503599333118,0.0815534884019946,477
ST7242,W,bp_rel__beta__Fpz-Cz,0.0430072381132358,0.0564671224455483,222
SC4001,N1,bp_rel__beta__Pz-Oz,0.1125209094823521,0.1215782275573962,81
SC4001,N2,bp_rel__beta__Pz-Oz,0.0306732180547229,0.0389198584422856,1158
SC4001,N3,bp_rel__beta__Pz-Oz,0.0291559164932684,0.0230154364575276,435
SC4001,REM,bp_rel__beta__Pz-Oz,0.0386644032609483,0.0326532928830768,639
SC4001,W,bp_rel__beta__Pz-Oz,0.2036324852502706,0.105434088696072,5636
SC4002,N1,bp_rel__beta__Pz-Oz,0.0297445402677782,0.0345736831111532,81
SC4002,N2,bp_rel__beta__Pz-Oz,0.0308582981648302,0.0299388388495683,1158
SC4002,N3,bp_rel__beta__Pz-Oz,0.0326347096259851,0.0281123129093571,435
SC4002,REM,bp_rel__beta__Pz-Oz,0.0419638703499437,0.0305891146055475,639
SC4002,W,bp_rel__beta__Pz-Oz,0.189501514092589,0.1081589701856064,6009
SC4011,N1,bp_rel__beta__Pz-Oz,0.0702259274834121,0.0725377823188367,81
SC4011,N2,bp_rel__beta__Pz-Oz,0.0564455928085238,0.0558164074120752,1158
SC4011,N3,bp_rel__beta__Pz-Oz,0.0675119455544297,0.075905040631573,435
SC4011,REM,bp_rel__beta__Pz-Oz,0.0612723224496954,0.0670515349675494,639
SC4011,W,bp_rel__beta__Pz-Oz,0.2543817394435695,0.1561950237320108,6009
SC4012,N1,bp_rel__beta__Pz-Oz,0.0468200407013996,0.0706957731479789,81
SC4012,N2,bp_rel__beta__Pz-Oz,0.0550849150576978,0.0472811303922084,1158
SC4012,N3,bp_rel__beta__Pz-Oz,0.0565191507773263,0.0651189129170616,435
SC4012,REM,bp_rel__beta__Pz-Oz,0.0643478440091683,0.0507124662056953,639
SC4012,W,bp_rel__beta__Pz-Oz,0.2343719866525329,0.1724435476219605,6009
SC4021,N1,bp_rel__beta__Pz-Oz,0.055096415526222,0.2481410737791354,81
SC4021,N2,bp_rel__beta__Pz-Oz,0.0698814203460959,0.1142973828622949,1158
SC4021,N3,bp_rel__beta__Pz-Oz,0.0693087268907802,0.0601986750660375,435
SC4021,REM,bp_rel__beta__Pz-Oz,0.0769387707825728,0.1572936201544189,639
SC4021,W,bp_rel__beta__Pz-Oz,0.3116392029871808,0.1471210860469997,6009
SC4022,N1,bp_rel__beta__Pz-Oz,0.0371345343673404,0.1191627769326239,81
SC4022,N2,bp_rel__beta__Pz-Oz,0.0350807897715753,0.0448677393744873,1158
SC4022,N3,bp_rel__beta__Pz-Oz,0.0335546563988769,0.0234046024004114,435
SC4022,REM,bp_rel__beta__Pz-Oz,0.0519789873860443,0.101415611529052,639
SC4022,W,bp_rel__beta__Pz-Oz,0.2042137681625693,0.1748769534226536,5954
SC4031,N1,bp_rel__beta__Pz-Oz,0.1185536407485138,0.1885920534103261,81
SC4031,N2,bp_rel__beta__Pz-Oz,0.0699551591514707,0.0685997502506979,1158
SC4031,N3,bp_rel__beta__Pz-Oz,0.082008526456363,0.0995447257089024,435
SC4031,REM,bp_rel__beta__Pz-Oz,0.0780564917095259,0.110948293710683,639
SC4031,W,bp_rel__beta__Pz-Oz,0.289790088984359,0.1099352284826554,6009
SC4032,N1,bp_rel__beta__Pz-Oz,0.0865631963803342,0.2363596845098798,81
SC4032,N2,bp_rel__beta__Pz-Oz,0.0773624700359566,0.0805811134708741,1158
SC4032,N3,bp_rel__beta__Pz-Oz,0.0998609275251658,0.0651154780653381,435
SC4032,REM,bp_rel__beta__Pz-Oz,0.1109517540696912,0.1391505954579496,639
SC4032,W,bp_rel__beta__Pz-Oz,0.3130615547505387,0.0894358730093144,5882
SC4041,N1,bp_rel__beta__Pz-Oz,0.1029745744197944,0.0564523806069541,81
SC4041,N2,bp_rel__beta__Pz-Oz,0.0944649862556782,0.0700197091500946,1158
SC4041,N3,bp_rel__beta__Pz-Oz,0.0790006420958243,0.0931576172761513,435
SC4041,REM,bp_rel__beta__Pz-Oz,0.0808028828491512,0.0431648580221785,639
SC4041,W,bp_rel__beta__Pz-Oz,0.2621524390799419,0.1170649687580377,5396
SC4042,N1,bp_rel__beta__Pz-Oz,0.1462690524219535,0.2238351790431285,81
SC4042,N2,bp_rel__beta__Pz-Oz,0.1176658031258209,0.1359381195041356,1158
SC4042,N3,bp_rel__beta__Pz-Oz,0.1220319280326458,0.1329555593715335,435
SC4042,REM,bp_rel__beta__Pz-Oz,0.1027012004451606,0.0679658111540314,639
SC4042,W,bp_rel__beta__Pz-Oz,0.2915862525679219,0.1150295790720495,6009
SC4051,N1,bp_rel__beta__Pz-Oz,0.1383420706618081,0.1847434657245045,81
SC4051,N2,bp_rel__beta__Pz-Oz,0.0554897530289863,0.0683261583764184,1158
SC4051,N3,bp_rel__beta__Pz-Oz,0.04996437390946,0.0350459492107412,435
SC4051,REM,bp_rel__beta__Pz-Oz,0.0407505254890114,0.0325413872881437,639
SC4051,W,bp_rel__beta__Pz-Oz,0.2266873372087403,0.1245228815623534,5852
SC4052,N1,bp_rel__beta__Pz-Oz,0.084718000231365,0.122448380354169,81
SC4052,N2,bp_rel__beta__Pz-Oz,0.0552564034153678,0.0559739522567619,1158
SC4052,N3,bp_rel__beta__Pz-Oz,0.049328252618092,0.0323919453683802,435
SC4052,REM,bp_rel__beta__Pz-Oz,0.0483737500015987,0.065617140974851,639
SC4052,W,bp_rel__beta__Pz-Oz,0.1484624873344732,0.1426904470545575,6009
SC4061,N1,bp_rel__beta__Pz-Oz,0.098741360819763,0.0859074861544029,81
SC4061,N2,bp_rel__beta__Pz-Oz,0.0820786315627151,0.0769812196953516,1158
SC4061,N3,bp_rel__beta__Pz-Oz,0.0462049499734693,0.0574060569303963,435
SC4061,REM,bp_rel__beta__Pz-Oz,0.0778305812917823,0.1080371666925527,639
SC4061,W,bp_rel__beta__Pz-Oz,0.2706357635199468,0.1134939374536623,5996
SC4062,N1,bp_rel__beta__Pz-Oz,0.0230673201019016,0.1644035100357097,81
SC4062,N2,bp_rel__beta__Pz-Oz,0.047302670107278,0.0579083532913533,1158
SC4062,N3,bp_rel__beta__Pz-Oz,0.049917546711701,0.0397377449822775,435
SC4062,REM,bp_rel__beta__Pz-Oz,0.0618797052952966,0.0520092653885176,639
SC4062,W,bp_rel__beta__Pz-Oz,0.261059266287647,0.1313164376481216,6009
SC4071,N1,bp_rel__beta__Pz-Oz,0.1079449520485456,0.0729436133855244,81
SC4071,N2,bp_rel__beta__Pz-Oz,0.0885841158101903,0.0743276625171976,1158
SC4071,N3,bp_rel__beta__Pz-Oz,0.0777215608238071,0.060919722381654,435
SC4071,REM,bp_rel__beta__Pz-Oz,0.0940892551681747,0.0810468161926937,639
SC4071,W,bp_rel__beta__Pz-Oz,0.3123419681904623,0.1160260442461602,6009
SC4072,N1,bp_rel__beta__Pz-Oz,0.1017926721667192,0.0863195421063977,81
SC4072,N2,bp_rel__beta__Pz-Oz,0.0951722938566657,0.077581434308672,1158
SC4072,N3,bp_rel__beta__Pz-Oz,0.1256585389345786,0.0662556376602177,435
SC4072,REM,bp_rel__beta__Pz-Oz,0.0838291966696508,0.097187010758753,639
SC4072,W,bp_rel__beta__Pz-Oz,0.3307899306638002,0.0950386235641,5996
SC4081,N1,bp_rel__beta__Pz-Oz,0.0844736238001883,0.2308233084160672,81
SC4081,N2,bp_rel__beta__Pz-Oz,0.0352461999466349,0.0543031124231821,1158
SC4081,N3,bp_rel__beta__Pz-Oz,0.0411814931451609,0.0365870151812214,435
SC4081,REM,bp_rel__beta__Pz-Oz,0.0517665275877811,0.0296279666349915,639
SC4081,W,bp_rel__beta__Pz-Oz,0.1908767412198231,0.100825810461745,6009
SC4082,N1,bp_rel__beta__Pz-Oz,0.047034950991493,0.0333559109432795,81
SC4082,N2,bp_rel__beta__Pz-Oz,0.0436365918297584,0.0371774807783992,1158
SC4082,N3,bp_rel__beta__Pz-Oz,0.0269294394725747,0.0343018261875739,435
SC4082,REM,bp_rel__beta__Pz-Oz,0.0405895020734305,0.031435149996843,639
SC4082,W,bp_rel__beta__Pz-Oz,0.160348768369256,0.0891260423738018,5588
SC4091,N1,bp_rel__beta__Pz-Oz,0.0713618138548621,0.0552636178722822,81
SC4091,N2,bp_rel__beta__Pz-Oz,0.0667570002304156,0.0534626082885787,1158
SC4091,N3,bp_rel__beta__Pz-Oz,0.0726169571435176,0.0801889804847666,435
SC4091,REM,bp_rel__beta__Pz-Oz,0.0696771626589933,0.0492681467942065,639
SC4091,W,bp_rel__beta__Pz-Oz,0.2952814879934783,0.0815043084170183,5882
SC4092,N1,bp_rel__beta__Pz-Oz,0.0843569589827534,0.0789515460298331,81
SC4092,N2,bp_rel__beta__Pz-Oz,0.0829448491267842,0.0699929197455428,1158
SC4092,N3,bp_rel__beta__Pz-Oz,0.1127170427534329,0.0686897744429861,435
SC4092,REM,bp_rel__beta__Pz-Oz,0.0771869226641152,0.0627220397757774,639
SC4092,W,bp_rel__beta__Pz-Oz,0.302935168520091,0.0780641023045479,6009
SC4101,N1,bp_rel__beta__Pz-Oz,0.0882806399405661,0.0682121636867252,81
SC4101,N2,bp_rel__beta__Pz-Oz,0.0777690630543565,0.069762230007587,1158
SC4101,N3,bp_rel__beta__Pz-Oz,0.0814794455615374,0.0639714432348513,435
SC4101,REM,bp_rel__beta__Pz-Oz,0.0678782577016004,0.0444958992816456,639
SC4101,W,bp_rel__beta__Pz-Oz,0.1547986263763481,0.1003306904648775,5846
SC4102,N1,bp_rel__beta__Pz-Oz,0.0513622881779445,0.0634231147270006,81
SC4102,N2,bp_rel__beta__Pz-Oz,0.0747221114456674,0.0533933708280395,1158
SC4102,N3,bp_rel__beta__Pz-Oz,0.0817911419085348,0.0587434724570128,435
SC4102,REM,bp_rel__beta__Pz-Oz,0.0952288397766903,0.0909444536215221,639
SC4102,W,bp_rel__beta__Pz-Oz,0.221181944342581,0.0980315377169666,6009
SC4111,N1,bp_rel__beta__Pz-Oz,0.0615700484261965,0.0671581735626706,81
SC4111,N2,bp_rel__beta__Pz-Oz,0.0436459774554216,0.0313651579008789,1158
SC4111,N3,bp_rel__beta__Pz-Oz,0.0328218103521387,0.0247327322717008,435
SC4111,REM,bp_rel__beta__Pz-Oz,0.0447534223020161,0.0317672693578362,639
SC4111,W,bp_rel__beta__Pz-Oz,0.2720692598483959,0.1221952830839283,5612
SC4112,N1,bp_rel__beta__Pz-Oz,0.1093614769476501,0.2607902247194311,81
SC4112,N2,bp_rel__beta__Pz-Oz,0.0612681879055882,0.2540343469027885,1158
SC4112,N3,bp_rel__beta__Pz-Oz,0.0812495921994187,0.2400808877663822,435
SC4112,REM,bp_rel__beta__Pz-Oz,0.0349813530563472,0.0287399686672629,639
SC4112,W,bp_rel__beta__Pz-Oz,0.2797230494757039,0.0856534355869964,6009
SC4121,N1,bp_rel__beta__Pz-Oz,0.0355613626313522,0.0439943040615463,81
SC4121,N2,bp_rel__beta__Pz-Oz,0.0253038276659904,0.0306148548984102,1158
SC4121,N3,bp_rel__beta__Pz-Oz,0.0303707530319808,0.0289366356504221,435
SC4121,REM,bp_rel__beta__Pz-Oz,0.0405015285463984,0.0205400559760435,639
SC4121,W,bp_rel__beta__Pz-Oz,0.1841529013070027,0.0955643026480582,6009
SC4122,N1,bp_rel__beta__Pz-Oz,0.0780473220818844,0.127059934849134,81
SC4122,N2,bp_rel__beta__Pz-Oz,0.0388363414940132,0.0437691330021366,1158
SC4122,N3,bp_rel__beta__Pz-Oz,0.0543126873449745,0.1271673308055678,435
SC4122,REM,bp_rel__beta__Pz-Oz,0.0437553680893111,0.0324359753530282,639
SC4122,W,bp_rel__beta__Pz-Oz,0.1664777146737912,0.0851801255734342,5504
SC4131,N1,bp_rel__beta__Pz-Oz,0.0956498612476689,0.1104138372534709,81
SC4131,N2,bp_rel__beta__Pz-Oz,0.0826862136356465,0.0749915162452812,1158
SC4131,N3,bp_rel__beta__Pz-Oz,0.022239427962563,0.085839409825149,435
SC4131,REM,bp_rel__beta__Pz-Oz,0.0845435690672647,0.0482971881161153,639
SC4131,W,bp_rel__beta__Pz-Oz,0.2023410886787188,0.0765097491636883,6009
SC4141,N1,bp_rel__beta__Pz-Oz,0.0897428750647178,0.1519943956219381,81
SC4141,N2,bp_rel__beta__Pz-Oz,0.0759627012588919,0.0440042747542667,1158
SC4141,N3,bp_rel__beta__Pz-Oz,0.0873397207273342,0.0445370772797133,435
SC4141,REM,bp_rel__beta__Pz-Oz,0.0801233414101283,0.076862680566942,639
SC4141,W,bp_rel__beta__Pz-Oz,0.2722169381088208,0.0825788030749701,5954
SC4142,N1,bp_rel__beta__Pz-Oz,0.1122345447315125,0.0833088121885734,81
SC4142,N2,bp_rel__beta__Pz-Oz,0.0635859683474909,0.0417524204581755,1158
SC4142,N3,bp_rel__beta__Pz-Oz,0.0138714186783151,0.0103430180533391,435
SC4142,REM,bp_rel__beta__Pz-Oz,0.0769712841512804,0.0326771612433,639
SC4142,W,bp_rel__beta__Pz-Oz,0.2816197682302559,0.0751030524306341,6008
SC4151,N1,bp_rel__beta__Pz-Oz,0.0241936844404352,0.1366892618245442,81
SC4151,N2,bp_rel__beta__Pz-Oz,0.0178696685507579,0.020340737737843,1158
SC4151,N3,bp_rel__beta__Pz-Oz,0.0297680270264988,0.024679362550872,435
SC4151,REM,bp_rel__beta__Pz-Oz,0.0253204468170977,0.0336116274920142,639
SC4151,W,bp_rel__beta__Pz-Oz,0.2175996872015808,0.13224256454081,5546
SC4152,N1,bp_rel__beta__Pz-Oz,0.0897040758867065,0.2910613404170741,81
SC4152,N2,bp_rel__beta__Pz-Oz,0.0552732462203112,0.0552552570233171,1158
SC4152,N3,bp_rel__beta__Pz-Oz,0.0605638954139702,0.1501747454485504,435
SC4152,REM,bp_rel__beta__Pz-Oz,0.0294219784621159,0.0312097037906447,639
SC4152,W,bp_rel__beta__Pz-Oz,0.3053379208556839,0.0951153775942522,6009
SC4161,N1,bp_rel__beta__Pz-Oz,0.0964569785212728,0.0915545649535102,81
SC4161,N2,bp_rel__beta__Pz-Oz,0.1106930809134821,0.0874001276970291,1158
SC4161,N3,bp_rel__beta__Pz-Oz,0.0859877088045758,0.0647414238528479,435
SC4161,REM,bp_rel__beta__Pz-Oz,0.1217767271726638,0.080134099578138,639
SC4161,W,bp_rel__beta__Pz-Oz,0.215038542613048,0.1119762144821726,5564
SC4162,N1,bp_rel__beta__Pz-Oz,0.2080333473209963,0.1911894355167063,81
SC4162,N2,bp_rel__beta__Pz-Oz,0.1345028264265608,0.1212764169180998,1158
SC4162,N3,bp_rel__beta__Pz-Oz,0.1695710913299484,0.1147456950776438,435
SC4162,REM,bp_rel__beta__Pz-Oz,0.1182090771547148,0.0900214903092607,639
SC4162,W,bp_rel__beta__Pz-Oz,0.2255898437714009,0.1150595035162037,5942
SC4171,N1,bp_rel__beta__Pz-Oz,0.0252176788188723,0.0188726845316402,81
SC4171,N2,bp_rel__beta__Pz-Oz,0.0199181584116739,0.0141901106909848,1158
SC4171,N3,bp_rel__beta__Pz-Oz,0.0144155428350081,0.0135964387682027,435
SC4171,REM,bp_rel__beta__Pz-Oz,0.0256196105404978,0.0165456839541826,639
SC4171,W,bp_rel__beta__Pz-Oz,0.092921354485497,0.0736108269678256,5912
SC4172,N1,bp_rel__beta__Pz-Oz,0.0443194617844929,0.0382769162980485,81
SC4172,N2,bp_rel__beta__Pz-Oz,0.0352841152652934,0.0341442947733847,1158
SC4172,N3,bp_rel__beta__Pz-Oz,0.0459273750414455,0.05020681375576,435
SC4172,REM,bp_rel__beta__Pz-Oz,0.0312774646315776,0.0262204581450084,639
SC4172,W,bp_rel__beta__Pz-Oz,0.0745306707950197,0.0665935972119683,5858
SC4181,N1,bp_rel__beta__Pz-Oz,0.0326610824513873,0.2029787591221994,81
SC4181,N2,bp_rel__beta__Pz-Oz,0.0263715270806407,0.0321886685723707,1158
SC4181,N3,bp_rel__beta__Pz-Oz,0.0220491071438449,0.0203879303650185,435
SC4181,REM,bp_rel__beta__Pz-Oz,0.0334453614663594,0.0335030135244844,639
SC4181,W,bp_rel__beta__Pz-Oz,0.2815357039700314,0.1188742099692626,5954
SC4182,N1,bp_rel__beta__Pz-Oz,0.0941271406489495,0.2637146794900252,81
SC4182,N2,bp_rel__beta__Pz-Oz,0.0392022067545629,0.0555454996218607,1158
SC4182,N3,bp_rel__beta__Pz-Oz,0.0394968311988767,0.0397091379064261,435
SC4182,REM,bp_rel__beta__Pz-Oz,0.0470078444890248,0.0477855003928672,639
SC4182,W,bp_rel__beta__Pz-Oz,0.2794647495400689,0.1344471504500674,6009
SC4191,N1,bp_rel__beta__Pz-Oz,0.1231506736102163,0.1454751292141194,81
SC4191,N2,bp_rel__beta__Pz-Oz,0.1151788856925312,0.1154899645356875,1158
SC4191,N3,bp_rel__beta__Pz-Oz,0.0523688428648801,0.1239565470734577,435
SC4191,REM,bp_rel__beta__Pz-Oz,0.0540736466446233,0.0541129796213884,639
SC4191,W,bp_rel__beta__Pz-Oz,0.171838471899863,0.1422094874115885,6008
SC4192,N1,bp_rel__beta__Pz-Oz,0.1633299272047721,0.1001883182386849,81
SC4192,N2,bp_rel__beta__Pz-Oz,0.1679758225088456,0.1336248373571319,1158
SC4192,N3,bp_rel__beta__Pz-Oz,0.2061682782249162,0.0907861892514379,435
SC4192,REM,bp_rel__beta__Pz-Oz,0.1055275637848313,0.1641401695867839,639
SC4192,W,bp_rel__beta__Pz-Oz,0.190116092230073,0.1590728725197127,5516
SC4201,N1,bp_rel__beta__Pz-Oz,0.102516668743421,0.1498258072767175,81
SC4201,N2,bp_rel__beta__Pz-Oz,0.0898821836259287,0.0846481337829309,1158
SC4201,N3,bp_rel__beta__Pz-Oz,0.1427232734028765,0.0881152050384502,435
SC4201,REM,bp_rel__beta__Pz-Oz,0.1078414455421888,0.0888987196393309,639
SC4201,W,bp_rel__beta__Pz-Oz,0.2025713498782208,0.2023622612975734,6009
SC4202,N1,bp_rel__beta__Pz-Oz,0.07081565304153,0.0790266144571404,81
SC4202,N2,bp_rel__beta__Pz-Oz,0.1030303416312915,0.088973290904109,1158
SC4202,N3,bp_rel__beta__Pz-Oz,0.1492576789161006,0.088633742245589,435
SC4202,REM,bp_rel__beta__Pz-Oz,0.1251566822849437,0.1015743208774206,639
SC4202,W,bp_rel__beta__Pz-Oz,0.2858205915715336,0.0895354301795172,5696
SC4211,N1,bp_rel__beta__Pz-Oz,0.0947523174362957,0.2101720945469811,81
SC4211,N2,bp_rel__beta__Pz-Oz,0.0842541894977187,0.0845380425016406,1158
SC4211,N3,bp_rel__beta__Pz-Oz,0.0862026105795388,0.0568649448026937,435
SC4211,REM,bp_rel__beta__Pz-Oz,0.0661904953877114,0.1151274640428946,639
SC4211,W,bp_rel__beta__Pz-Oz,0.2835264957840696,0.0945634761206024,6009
SC4212,N1,bp_rel__beta__Pz-Oz,0.2078851001408383,0.1536286069264454,81
SC4212,N2,bp_rel__beta__Pz-Oz,0.0602473202392895,0.1423634988309141,1158
SC4212,N3,bp_rel__beta__Pz-Oz,0.042008265625546,0.0495496134128023,435
SC4212,REM,bp_rel__beta__Pz-Oz,0.1063704071866532,0.1458055516460555,639
SC4212,W,bp_rel__beta__Pz-Oz,0.2731517292056017,0.0825539776165925,5768
SC4221,N1,bp_rel__beta__Pz-Oz,0.1205662108601543,0.0492915938115763,81
SC4221,N2,bp_rel__beta__Pz-Oz,0.1156311471371513,0.0496004927980643,1158
SC4221,N3,bp_rel__beta__Pz-Oz,0.1202826212646201,0.0570695970101467,435
SC4221,REM,bp_rel__beta__Pz-Oz,0.1204179470440797,0.0525084663879989,639
SC4221,W,bp_rel__beta__Pz-Oz,0.1078790915693116,0.0564799453422182,5786
SC4222,N1,bp_rel__beta__Pz-Oz,0.1277831905188112,0.0838776498318134,81
SC4222,N2,bp_rel__beta__Pz-Oz,0.0685595916134065,0.0752566051219972,1158
SC4222,N3,bp_rel__beta__Pz-Oz,0.099544445871862,0.0686078235153007,435
SC4222,REM,bp_rel__beta__Pz-Oz,0.1058756658185736,0.0902474144206916,639
SC4222,W,bp_rel__beta__Pz-Oz,0.3393291048712867,0.0868865283072807,5966
SC4231,N1,bp_rel__beta__Pz-Oz,0.0978307756656834,0.2221952525417189,81
SC4231,N2,bp_rel__beta__Pz-Oz,0.0602140782416603,0.0619846560009788,1158
SC4231,N3,bp_rel__beta__Pz-Oz,0.0351929462105109,0.1752410102864415,435
SC4231,REM,bp_rel__beta__Pz-Oz,0.0762796359361385,0.0429367906049992,639
SC4231,W,bp_rel__beta__Pz-Oz,0.2774108689902733,0.0725256263131204,5924
SC4232,N1,bp_rel__beta__Pz-Oz,0.0606130194916566,0.070733846437876,81
SC4232,N2,bp_rel__beta__Pz-Oz,0.055863290195721,0.0425840747385717,1158
SC4232,N3,bp_rel__beta__Pz-Oz,0.0314064041109488,0.0346429820021526,435
SC4232,REM,bp_rel__beta__Pz-Oz,0.06133569480259,0.0421716560835017,639
SC4232,W,bp_rel__beta__Pz-Oz,0.2472112834241425,0.0864935794655904,5606
SC4241,N1,bp_rel__beta__Pz-Oz,0.0283783949999957,0.0330113883417268,81
SC4241,N2,bp_rel__beta__Pz-Oz,0.0530549313397604,0.0477534888994176,1158
SC4241,N3,bp_rel__beta__Pz-Oz,0.0690157865121413,0.0577416931719355,435
SC4241,REM,bp_rel__beta__Pz-Oz,0.0466083854407485,0.0455796169089161,639
SC4241,W,bp_rel__beta__Pz-Oz,0.302397115573735,0.1681639484321343,5792
SC4242,N1,bp_rel__beta__Pz-Oz,0.0979070206813044,0.0751500280812106,81
SC4242,N2,bp_rel__beta__Pz-Oz,0.0755476446723315,0.0717138670646095,1158
SC4242,N3,bp_rel__beta__Pz-Oz,0.0454049910553093,0.0403523115921881,435
SC4242,REM,bp_rel__beta__Pz-Oz,0.0891120979880698,0.0640424274826806,639
SC4242,W,bp_rel__beta__Pz-Oz,0.3019316331254297,0.1581991404257959,5816
SC4251,N1,bp_rel__beta__Pz-Oz,0.1217326158324076,0.1222529865614446,81
SC4251,N2,bp_rel__beta__Pz-Oz,0.0660132064731019,0.0740671484404215,1158
SC4251,N3,bp_rel__beta__Pz-Oz,0.0415574829292902,0.0494651544901857,435
SC4251,REM,bp_rel__beta__Pz-Oz,0.0571844832546572,0.0528912390444865,639
SC4251,W,bp_rel__beta__Pz-Oz,0.2183574584944559,0.1203022518505051,5966
SC4252,N1,bp_rel__beta__Pz-Oz,0.0864737930218564,0.1165997483240267,81
SC4252,N2,bp_rel__beta__Pz-Oz,0.0620374313616616,0.0576893717095544,1158
SC4252,N3,bp_rel__beta__Pz-Oz,0.0586191635144752,0.0511738319043003,435
SC4252,REM,bp_rel__beta__Pz-Oz,0.033843606858199,0.0366341325047132,639
SC4252,W,bp_rel__beta__Pz-Oz,0.2278319456404101,0.1239621756630944,5684
SC4261,N1,bp_rel__beta__Pz-Oz,0.0658086500314533,0.0411593944041922,81
SC4261,N2,bp_rel__beta__Pz-Oz,0.0637986323357466,0.0621572638965319,1158
SC4261,N3,bp_rel__beta__Pz-Oz,0.0784937519682737,0.0759622514742775,435
SC4261,REM,bp_rel__beta__Pz-Oz,0.0655339801037741,0.0355257971946646,639
SC4261,W,bp_rel__beta__Pz-Oz,0.2792115849505726,0.1992213455263841,6009
SC4262,N1,bp_rel__beta__Pz-Oz,0.1252884595202959,0.1421930213760703,81
SC4262,N2,bp_rel__beta__Pz-Oz,0.0762692343942158,0.0748199117197535,1158
SC4262,N3,bp_rel__beta__Pz-Oz,0.0483247590807389,0.0463933065913689,435
SC4262,REM,bp_rel__beta__Pz-Oz,0.0874620823737168,0.0541676108878679,639
SC4262,W,bp_rel__beta__Pz-Oz,0.2730297913746284,0.1578059849332242,5846
SC4271,N1,bp_rel__beta__Pz-Oz,0.0886346022995053,0.2466885547128469,81
SC4271,N2,bp_rel__beta__Pz-Oz,0.0674206090947573,0.0528438312729651,1158
SC4271,N3,bp_rel__beta__Pz-Oz,0.059732808279647,0.0503395063710444,435
SC4271,REM,bp_rel__beta__Pz-Oz,0.0570798141426702,0.0335887971539957,639
SC4271,W,bp_rel__beta__Pz-Oz,0.2624917699928257,0.1188796076173734,5006
SC4272,N1,bp_rel__beta__Pz-Oz,0.133085310598733,0.1734829771281286,81
SC4272,N2,bp_rel__beta__Pz-Oz,0.0873425663386598,0.190551805719859,1158
SC4272,N3,bp_rel__beta__Pz-Oz,0.3027777193597918,0.104766276031213,435
SC4272,REM,bp_rel__beta__Pz-Oz,0.0949597756726056,0.0689463503787787,639
SC4272,W,bp_rel__beta__Pz-Oz,0.2055801624808054,0.1677973118551468,6009
SC4281,N1,bp_rel__beta__Pz-Oz,0.1129992411479309,0.2926161357029083,81
SC4281,N2,bp_rel__beta__Pz-Oz,0.0734516672382483,0.2596905525790715,1158
SC4281,N3,bp_rel__beta__Pz-Oz,0.3109628518344006,0.0788976951235076,435
SC4281,REM,bp_rel__beta__Pz-Oz,0.038431139282826,0.0522346771434158,639
SC4281,W,bp_rel__beta__Pz-Oz,0.2725998760704491,0.1558584311705023,6009
SC4282,N1,bp_rel__beta__Pz-Oz,0.2593975153511967,0.2953953393304713,81
